STRUCTURE_ID,MolWt,EXACT_MASS,logP,MW,HBD,HBA,TPSA,Flexibility,Rotatable Bonds,MolWt,ExactMolWt,qed,HeavyAtomMolWt,MolLogP,MolMR,FractionCSP3,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,TPSA,FpDensityMorgan1,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa2,LabuteASA,PEOE_VSA10,PEOE_VSA2,SMR_VSA10,SMR_VSA4,SlogP_VSA2,SlogP_VSA6,MaxEStateIndex,MinEStateIndex,EState_VSA3,EState_VSA8,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount
00YRB22-065-002,378.372,378.1,1.836,378.4,1,6,79.2,0.1852,5,378.372,378.0861127,0.86756816,361.236,1.8655,82.8876,0.533333333,138,0.457636736,-0.349960246,79.2,1.32,1.644585743,766.7311897,-1.65,405288.8062,6.257288917,142.4785756,0,0,15.73497616,11.07361877,48.59414786,35.48754807,12.75887879,-4.9623739,11.98427311,9.99330131,25,1,6,0,2,2,1,0,1,5,1,10,4,0,1,1,3
00YRB22-063-015,355.294,355,1.089,355.3,1,8,105.2,0.16,4,355.294,355.0449761,0.856214921,343.198,0.7124,67.5106,0.636363636,128,0.457636736,-0.363310676,105.23,1.434782609,1.701305165,717.7655669,-1.66,167694.652,5.175587687,128.078967,11.15864647,0,15.73497616,11.07361877,53.75081111,27.03429771,12.68506481,-4.981071467,0,19.6730595,23,1,8,0,2,2,0,1,1,7,1,12,3,0,1,1,3
00YRB22-063-016,371.362,371,1.453,371.4,1,7,92.09,0.16,4,371.362,371.0221325,0.861487819,359.266,1.1809,73.1216,0.636363636,128,0.457636736,-0.349960246,92.09,1.47826087,1.701305165,719.3752074,-1.24,167694.652,5.395524798,132.9736447,0,0,27.07176203,11.07361877,53.57812638,21.07227475,12.69553887,-4.968743643,6.420821623,14.97727983,23,1,7,0,2,2,0,1,1,7,1,12,3,0,1,1,3
00YRB22-063-017,370.374,370,1.773,370.4,1,6,79.2,0.16,4,370.374,370.0268836,0.879821493,357.27,1.7859,75.3266,0.583333333,128,0.457636736,-0.349960246,79.2,1.47826087,1.701305165,717.1642927,-1.17,167694.652,5.43250228,133.7539967,4.209179178,0,27.07176203,11.07361877,48.59414786,26.87768881,12.70380333,-4.958743643,6.420821623,9.99330131,23,1,6,0,2,2,0,1,1,6,1,11,3,0,1,1,3
00YRB22-063-018,370.374,370,1.773,370.4,1,6,79.2,0.16,4,370.374,370.0268836,0.879821493,357.27,1.7859,75.3266,0.583333333,128,0.457636736,-0.349960246,79.2,1.47826087,1.701305165,717.1642927,-1.17,167694.652,5.43250228,133.7539967,0,0,27.07176203,11.07361877,48.59414786,26.87768881,12.70358333,-4.9590329,6.420821623,9.99330131,23,1,6,0,2,2,0,1,1,6,1,11,3,0,1,1,3
00YRB22-063-019,365.333,365.1,1.184,365.3,1,7,92.09,0.1538,4,365.333,365.0657116,0.866660083,351.221,1.1194,75.2446,0.538461538,132,0.457636736,-0.349960246,92.09,1.333333333,1.711743153,753.4754663,-1.72,267655.9177,5.672370199,135.3332814,0,4.983978521,15.73497616,11.07361877,53.57812638,34.57761748,12.73201172,-4.972563088,6.420821623,14.97727983,24,1,7,0,2,2,0,1,1,6,1,11,3,0,1,1,3
00YRB22-063-020,365.333,365.1,1.184,365.3,1,7,92.09,0.1538,4,365.333,365.0657116,0.866660083,351.221,1.1194,75.2446,0.538461538,132,0.457636736,-0.349960246,92.09,1.416666667,1.711743153,753.4754663,-1.72,267655.9177,5.672370199,135.3332814,4.895483476,4.983978521,15.73497616,11.07361877,53.57812638,34.57761748,12.73098444,-4.973883106,6.420821623,14.97727983,24,1,7,0,2,2,0,1,1,6,1,11,3,0,1,1,3
00YRB22-063-021,365.333,365.1,1.184,365.3,1,7,92.09,0.1538,4,365.333,365.0657116,0.866660083,351.221,1.1194,75.2446,0.538461538,132,0.457636736,-0.349960246,92.09,1.375,1.711743153,753.4754663,-1.72,267655.9177,5.672370199,135.3332814,0,0,15.73497616,11.07361877,53.57812638,34.57761748,12.72966442,-4.975618643,6.420821623,14.97727983,24,1,7,0,2,2,0,1,1,6,1,11,3,0,1,1,3
00YRB22-063-022,366.321,366.1,1.289,366.3,1,8,105,0.1538,4,366.321,366.0609606,0.835973949,353.217,0.5144,73.0396,0.583333333,132,0.457636736,-0.349960246,104.98,1.375,1.711743153,755.3165201,-1.79,267655.9177,5.634814337,134.5529294,0,4.983978521,15.73497616,11.07361877,58.5621049,28.77220342,12.72271997,-4.983883106,0,19.96125835,24,1,8,0,2,2,0,1,1,7,1,12,3,0,1,1,3
00YRB22-064-001,771.87,771.3,4.952,771.9,2,12,141.8,0.1563,10,771.87,771.2926918,0.202568558,731.55,5.27098,200.3182,0.487179487,286,0.31861883,-0.461421013,141.82,1.090909091,1.110374689,2385.280957,-4.53,5.58946E+12,13.30281233,318.3954016,41.00064499,14.4816224,43.1447997,0,97.8418605,24.52642128,17.67800059,-0.946702702,53.08600073,25.86763231,55,3,12,0,5,5,2,3,5,13,2,16,9,0,4,4,10
00YRB22-064-002,771.87,771.3,4.952,771.9,2,12,141.8,0.1563,10,771.87,771.2926918,0.202568558,731.55,5.27098,200.3182,0.487179487,286,0.31861883,-0.461421013,141.82,1.090909091,1.110374689,2385.280957,-4.53,5.58946E+12,13.30281233,318.426948,41.00064499,9.799819462,43.1447997,0,97.61245393,24.65689778,17.67697331,-0.947240897,53.08600073,25.75292903,55,3,12,0,5,5,2,3,5,13,2,16,9,0,4,4,10
00YRB22-064-003,774.895,774.2,4.851,774.9,2,11,136.9,0.1429,9,774.895,774.2382137,0.191341247,737.599,6.03098,199.0422,0.473684211,280,0.31861883,-0.461421013,136.89,1.074074074,1.125655941,2369.703979,-4.11,3.51654E+12,12.9948654,316.2832373,46.00826868,9.799819462,54.48158557,0,86.43847231,17.51279691,17.6522906,-0.946159907,52.23517232,25.75292903,54,3,11,0,5,5,2,3,5,13,2,16,8,0,4,4,10
00YRB22-064-004,751.832,751.3,2.837,751.8,4,12,164.5,0.1639,10,751.832,751.276373,0.196930771,711.512,3.59608,191.2678,0.540540541,280,0.31861883,-0.461421013,164.46,1.075471698,1.206237433,2153.314575,-3.82,1.44779E+12,13.18749193,306.6844836,47.10461137,9.799819462,43.1447997,0,117.0271197,12.13273414,17.5831538,-1.259996784,53.08600073,25.75292903,53,5,12,0,5,5,2,2,4,13,4,16,9,0,4,4,9
00YRB22-064-005,751.832,751.3,2.837,751.8,4,12,164.5,0.1639,10,751.832,751.276373,0.196930771,711.512,3.59608,191.2678,0.540540541,280,0.31861883,-0.461421013,164.46,1.075471698,1.206237433,2153.314575,-3.82,1.44779E+12,13.18749193,306.6844836,47.10461137,9.799819462,43.1447997,0,117.0271197,12.13273414,17.5831538,-1.259996784,53.08600073,25.75292903,53,5,12,0,5,5,2,2,4,13,4,16,9,0,4,4,9
00YRB22-064-006,721.806,721.3,3.77,721.8,3,11,144.2,0.1525,9,721.806,721.2658084,0.240567553,683.502,4.23518,185.261,0.527777778,268,0.31861883,-0.461421013,144.23,1.117647059,1.231590364,2097.292304,-3.78,5.93054E+11,12.42392704,295.5253077,41.00064499,9.799819462,43.1447997,0,105.8166259,12.13273414,17.53333077,-0.955654002,59.63075714,20.76895051,51,4,11,0,5,5,2,2,4,12,3,15,8,0,4,4,9
00YRB22-064-007,751.832,751.3,2.837,751.8,4,12,164.5,0.1639,10,751.832,751.276373,0.196930771,711.512,3.59608,191.2678,0.540540541,280,0.31861883,-0.461421013,164.46,1.075471698,1.206237433,2153.314575,-3.82,1.44779E+12,13.18749193,306.6844836,47.10461137,9.799819462,43.1447997,0,117.0271197,12.13273414,17.5831538,-1.259996784,53.08600073,25.75292903,53,5,12,0,5,5,2,2,4,13,4,16,9,0,4,4,9
MTA0ST2022-051-001,369.208,368,1.048,369.2,2,7,89.27,0.1154,3,369.208,368.0442957,0.836113607,355.096,1.3324,92.2619,0.266666667,126,0.325796621,-0.367937233,89.27,0.958333333,1.698773617,856.523282,-2.25,266964.993,6.702590446,146.3574388,5.693927995,14.57305289,34.79644578,0,46.95407213,33.85454264,12.39204993,-0.694173984,36.22429225,9.883888252,24,2,7,0,1,1,1,1,2,4,2,9,2,0,1,1,3
MTA0ST2022-051-002,376.247,375.1,3.259,376.2,1,6,65.12,0.1071,3,376.247,375.0653655,0.746031781,361.127,3.2271,98.4672,0.235294118,128,0.27290771,-0.367937233,65.12,1.04,1.487051458,933.6878359,-2.31,931663.7911,6.536244034,153.9252196,17.66842529,4.794537184,45.82984722,0,51.93805065,36.78963192,12.81829993,-0.068714324,34.47588465,19.85184529,25,1,6,0,1,1,1,2,3,4,1,8,2,0,1,1,4
MTA0ST2022-051-003,353.209,352,1.498,353.2,1,6,69.3,0.12,3,353.209,352.049381,0.897226681,339.097,2.0391,89.4362,0.266666667,120,0.345140591,-0.367937233,69.3,1.086956522,1.669394993,785.0414987,-2.05,192921.1836,6.598580067,142.1959167,5.693927995,4.794537184,34.79644578,0,46.95407213,35.25684903,12.34746659,-0.522877688,36.22429225,14.86786677,23,1,6,0,1,1,1,1,2,4,1,8,2,0,1,1,3
MTA0ST2022-051-004,351.233,350.1,3.269,351.2,1,4,43.78,0.12,3,351.233,350.0588831,0.898108102,335.105,3.6614,92.6853,0.235294118,120,0.253612073,-0.507940774,43.78,0.956521739,1.658131724,728.2833485,-1.91,192921.1836,6.68649092,144.3893324,5.749511833,4.794537184,34.79644578,0,42.09264248,42.46456948,12.45163326,-0.060473583,28.69823093,4.899909731,23,1,4,0,1,1,2,0,2,3,1,6,2,0,1,1,3
MTA0ST2022-051-005,352.265,351.1,3.852,352.3,1,4,39.34,0.12,3,352.265,351.0905176,0.89044245,333.113,3.90074,94.8452,0.352941176,122,0.255297347,-0.367937249,39.34,1.043478261,1.669621884,733.4348647,-1.65,196387.0312,6.457625713,145.5341433,0,4.794537184,34.79644578,0,41.9700936,24.26546827,12.62468882,0.097813454,23.13477944,9.883888252,23,1,4,0,1,1,1,1,2,2,1,6,2,0,1,1,3
MTA0ST2022-051-006,374.271,373.1,4.239,374.3,1,4,39.34,0.1071,3,374.271,373.0748675,0.720599971,357.135,4.4371,102.8772,0.210526316,128,0.255645053,-0.367937249,39.34,0.96,1.477057076,929.3188344,-2.17,914864.1629,6.618500302,155.4859236,0,4.794537184,45.69937072,0,41.9700936,48.66141305,12.86561852,0.075220861,23.13477944,9.883888252,25,1,4,0,1,1,2,1,3,2,1,6,2,0,1,1,4
MTA0ST2022-051-007,338.238,337.1,3.457,338.2,1,4,39.34,0.125,3,338.238,337.0748675,0.908913728,321.102,3.59232,90.1082,0.3125,116,0.255286767,-0.367937249,39.34,1.090909091,1.660640573,690.4494075,-1.65,145352.016,6.225934344,139.1692012,0,4.794537184,34.79644578,0,41.9700936,30.46231185,12.47246659,0.090313454,23.13477944,9.883888252,22,1,4,0,1,1,1,1,2,2,1,6,2,0,1,1,3
MTA0ST2022-051-008,383.235,382.1,1.522,383.2,1,7,78.41,0.1111,3,383.235,382.0599457,0.849322929,367.107,1.3428,96.8822,0.3125,132,0.327583851,-0.367937249,78.41,1.08,1.7253937,929.7075634,-2.25,415054.2291,6.933951131,152.9323524,5.563451492,14.57305289,34.79644578,7.047671983,46.53719325,33.98501915,12.55950363,-0.666654947,36.22429225,9.883888252,25,1,7,0,1,1,1,1,2,5,1,9,2,0,1,1,3
MTA0ST2022-051-009,365.26,364.1,3.678,365.3,1,4,43.78,0.1154,3,365.26,364.0745332,0.875976319,347.116,3.96982,97.4223,0.277777778,126,0.253882496,-0.507660947,43.78,1.041666667,1.691495442,771.6092319,-1.91,292393.7977,6.913050299,150.7542745,5.749511833,4.794537184,34.79644578,0,42.09264248,36.39820241,12.67246659,-0.04426988,34.26168242,4.899909731,24,1,4,0,1,1,2,0,2,3,1,6,2,0,1,1,3
MTA0ST2022-051-010,356.297,355.1,2.769,356.3,0,4,26.79,0.12,3,356.297,355.1218177,0.815248071,333.113,2.9838,95.476,0.588235294,126,0.225401623,-0.367937665,26.79,1,1.55226321,564.9569491,-0.97,195946.0883,7.285800464,147.4816596,0,4.794537184,34.79644578,5.917906046,62.02320961,18.19910121,12.6521,0.210857722,15.95244636,16.84749144,23,0,4,0,2,2,1,0,1,3,0,6,2,0,2,2,3
MTA0ST2022-051-011,402.281,401.1,2.937,402.3,1,5,56.41,0.1,3,402.281,401.0697821,0.709730439,385.145,3.7973,109.1472,0.2,138,0.25436551,-0.367937249,56.41,0.925925926,1.5390883,1072.25504,-2.5,1749747.916,7.25308642,165.6579333,0,9.589074368,45.69937072,0,41.9700936,53.32547373,13.02395186,-0.271766577,47.30444446,9.883888252,27,1,5,0,1,1,2,1,3,3,1,7,2,0,1,1,4
MTA0ST2022-051-012,366.248,365.1,2.244,366.2,1,5,56.41,0.1154,3,366.248,365.0697821,0.889301808,349.112,2.95252,96.3782,0.294117647,126,0.253741777,-0.367937249,56.41,1.041666667,1.687796294,826.8256345,-1.98,266964.993,6.869554517,149.3412108,0,9.589074368,34.79644578,0,41.9700936,35.12637253,12.56218882,-0.256673984,47.48167174,9.883888252,24,1,5,0,1,1,1,1,2,3,1,7,2,0,1,1,3
MTA0ST2022-051-013,392.286,391.1,2.801,392.3,1,5,56.41,0.1379,4,392.286,391.0854322,0.869857265,373.134,3.5215,103.6162,0.368421053,136,0.253742148,-0.367937249,56.41,1,1.448519867,899.8975132,-1.98,1773183.484,6.969245767,161.0652639,0,9.589074368,34.79644578,0,41.9700936,35.12637253,12.80519713,-0.201673984,47.70564979,9.883888252,26,1,5,1,1,2,1,1,2,3,1,7,3,1,1,2,4
MTA0ST2022-051-014,393.274,392.1,2.461,393.3,1,6,69.3,0.1379,4,393.274,392.0806812,0.870915026,375.13,2.9165,101.4112,0.388888889,136,0.272357441,-0.367937233,69.3,1.076923077,1.448519867,902.3043734,-2.05,1773183.484,6.928164195,160.2849119,11.51833249,9.589074368,34.79644578,0,46.95407213,29.06000546,12.74269713,-0.264173984,47.9666028,14.86786677,26,1,6,1,1,2,1,1,2,4,1,8,3,1,1,2,4
MTA0ST2022-051-015,353.209,352,1.498,353.2,1,6,69.3,0.12,3,353.209,352.049381,0.897226681,339.097,2.0391,89.4362,0.266666667,120,0.264433585,-0.367937249,69.3,1.086956522,1.669394993,785.0414987,-2.05,192921.1836,6.598580067,142.1643703,0,9.589074368,34.79644578,0,47.1834787,35.25684903,12.36996659,-0.383988799,41.78774374,15.09727335,23,1,6,0,1,1,1,1,2,4,1,8,2,0,1,1,3
MTA0ST2022-051-016,375.259,374.1,3.539,375.3,1,5,52.23,0.1071,3,375.259,374.0701165,0.740797615,359.131,3.8321,100.6722,0.222222222,128,0.254222349,-0.367937249,52.23,1.04,1.487051458,931.7256947,-2.24,931663.7911,6.57732979,154.6740251,0,9.893218992,45.69937072,0,47.1834787,42.59504598,12.88079993,0.042396787,28.69823093,15.09727335,25,1,5,0,1,1,2,1,3,3,1,7,2,0,1,1,4
MTA0ST2022-051-017,386.666,385,2.448,386.7,1,5,56.41,0.1154,3,386.666,385.0151597,0.805821452,372.554,3.2975,96.6512,0.25,126,0.25378709,-0.367937249,56.41,0.958333333,1.687796294,829.5576153,-1.69,266964.993,7.050304289,153.2795349,5.153109817,9.589074368,46.39738567,0,41.9700936,35.12637253,12.50354684,-0.388618429,41.78774374,9.883888252,24,1,5,0,1,1,1,1,2,3,1,8,2,0,1,1,3
MTA0ST2022-051-018,352.221,351.1,1.842,352.2,1,5,56.41,0.12,3,352.221,351.0541321,0.904179435,337.101,2.6441,91.6412,0.25,120,0.25373137,-0.367937249,56.41,1,1.669394993,782.8899701,-1.98,192921.1836,6.642490783,142.9762687,0,9.589074368,34.79644578,0,41.9700936,41.3232161,12.40996659,-0.272877688,41.78774374,9.883888252,23,1,5,0,1,1,1,1,2,3,1,7,2,0,1,1,3
MTA0ST2022-051-019,353.209,352,1.498,353.2,1,6,69.3,0.12,3,353.209,352.049381,0.897226681,339.097,2.0391,89.4362,0.266666667,120,0.272344017,-0.367937233,69.3,1.086956522,1.669394993,785.0414987,-2.05,192921.1836,6.598580067,142.1959167,5.693927995,9.589074368,34.79644578,0,46.95407213,35.38732553,12.34746659,-0.335377688,36.22429225,14.86786677,23,1,6,0,1,1,1,1,2,4,1,8,2,0,1,1,3
MTA0ST2022-051-020,367.236,366.1,1.897,367.2,1,6,69.3,0.1154,3,367.236,366.0650311,0.884884016,351.108,2.34752,94.1732,0.3125,126,0.272356979,-0.367937233,69.3,1.125,1.687796294,829.0673903,-2.05,266964.993,6.826144339,148.5608588,11.51833249,9.589074368,34.79644578,0,46.95407213,29.06000546,12.49968882,-0.319173984,42.04869675,14.86786677,24,1,6,0,1,1,1,1,2,4,1,8,2,0,1,1,3
MTA0ST2022-051-021,383.235,382.1,1.295,383.2,1,7,78.41,0.1111,3,383.235,382.0599457,0.849322929,367.107,1.3428,96.8822,0.3125,132,0.328182619,-0.367937233,78.41,1.04,1.737798167,929.7075634,-2.25,412387.7299,6.933951131,152.9323524,5.693927995,19.14015254,34.79644578,7.047671983,46.53719325,33.85454264,12.62329993,-0.606211021,36.22429225,9.883888252,25,1,7,0,1,1,1,1,2,5,1,9,2,0,1,1,3
MTA0ST2022-051-022,342.27,341.1,2.335,342.3,1,4,35.58,0.125,3,342.27,341.1061677,0.89760056,321.102,2.6416,90.8487,0.5625,120,0.225401304,-0.367937665,35.58,1.045454545,1.571733199,538.192498,-0.97,138581.6567,7.070410815,140.906746,0,4.794537184,34.79644578,5.917906046,50.0756279,18.19910121,12.5361703,0.206274388,15.95244636,10.21669833,22,1,4,0,2,2,1,0,1,3,1,6,2,0,2,2,3
MTA0ST2022-051-023,340.254,339.1,2.393,340.2,1,4,35.58,0.125,3,340.254,339.0905176,0.898877921,321.102,2.5617,90.8247,0.4375,118,0.249170822,-0.367937253,35.58,1.090909091,1.608291206,595.0537569,-1.23,138581.6567,6.900821357,140.217143,0,4.794537184,34.79644578,0,50.0756279,29.84822584,12.46788326,0.190081972,10.04526663,10.21669833,22,1,4,0,2,2,1,0,1,3,1,6,2,0,1,1,3
MTA0ST2022-051-024,356.297,355.1,2.747,356.3,1,4,35.58,0.12,3,356.297,355.1218177,0.885244162,333.113,2.8876,95.3957,0.588235294,126,0.225671403,-0.367937665,35.58,1.173913043,1.5905524,572.9569491,-0.97,198242.0196,7.285800464,147.2716881,0,4.794537184,34.79644578,11.83581209,50.0756279,18.19910121,12.74658696,0.173866981,21.8703524,17.14043553,23,1,4,0,2,2,1,0,1,3,1,6,2,0,2,2,3
MTA0ST2022-051-025,356.297,355.1,2.847,356.3,1,4,35.58,0.12,3,356.297,355.1218177,0.884922365,333.113,3.0301,95.4437,0.588235294,126,0.225412196,-0.367937665,35.58,1.173913043,1.570470942,572.9569491,-0.97,192921.1836,7.285800464,147.2716881,0,4.794537184,34.79644578,5.917906046,49.57271232,18.19910121,12.68172585,0.18312624,21.99428719,17.14043553,23,1,4,0,2,2,1,0,1,3,1,6,2,0,2,2,3
MTA0ST2022-051-026,350.249,349.1,3.04,350.2,1,4,49.57,0.12,3,350.249,349.0748675,0.843235186,333.113,3.538,95.4329,0.235294118,120,0.253551219,-0.398708778,49.57,0.956521739,1.658131724,727.528461,-1.91,192921.1836,6.68649092,144.9349893,0,4.794537184,40.48383206,0,36.98611508,42.46456948,12.50718882,0.019526417,34.38561721,4.899909731,23,2,4,0,1,1,2,0,2,3,1,6,2,0,1,1,3
MTA0ST2022-051-027,364.223,363.1,2.411,364.2,1,4,35.58,0.16,4,364.223,363.071674,0.895463762,347.087,2.4967,86.5617,0.533333333,126,0.254920956,-0.367937662,35.58,1.130434783,1.639254533,602.3848273,-1.11,124569.9377,6.415951755,142.8728747,5.414990469,4.794537184,34.79644578,5.414990469,56.50107264,18.19910121,13.23928374,-2.6348598,36.22429225,10.21669833,23,1,4,0,2,2,1,0,1,3,1,8,3,0,2,2,3
MTA0ST2022-051-028,378.303,377.1,3.039,378.3,1,4,49.57,0.1481,4,378.303,377.1061677,0.879270856,357.135,3.9755,103.6229,0.315789474,132,0.253484888,-0.367937249,49.57,1.04,1.661409835,771.0145639,-1.75,481391.0381,7.645957194,157.6648736,0,4.794537184,34.79644578,5.733667477,36.98611508,42.46456948,12.7445282,-0.084027253,28.69823093,4.899909731,25,2,4,0,1,1,2,0,2,3,1,6,3,0,1,1,3
MTA0ST2022-051-029,376.287,375.1,3.169,376.3,1,4,35.58,0.1071,3,376.287,375.0905176,0.86307081,357.135,3.9238,103.2142,0.315789474,130,0.253833499,-0.384467236,35.58,1,1.458638321,816.3116585,-1.91,931663.7911,6.77215563,156.8690139,0,4.794537184,40.48383206,0,43.53087149,36.39820241,12.94246659,0.133646787,23.13477944,10.21669833,25,1,4,0,2,2,2,0,2,3,1,6,2,0,1,1,4
MTA0ST2022-052-001,365.393,365.1,0.506,365.4,2,8,102.2,0.1,3,365.393,365.1487895,0.701955306,346.241,0.88222,102.2799,0.263157895,138,0.325796621,-0.367962319,102.16,1.037037037,1.501364129,1097.633558,-3.42,1668181.584,6.712359967,154.017161,5.693927995,19.55703141,22.36701443,0,51.93805065,46.11775328,12.54304396,-0.676269507,26.17902562,38.0509465,27,2,8,0,1,1,1,2,3,5,2,8,2,0,1,1,4
MTA0ST2022-052-002,353.382,353.1,0.7731,353.4,3,8,105.1,0.1034,3,353.382,353.1487895,0.634068223,334.23,0.81532,98.8356,0.277777778,134,0.325796621,-0.367953738,105.06,1.038461538,1.499973286,1057.639901,-3.29,1234783.86,6.214034765,148.0066734,5.693927995,14.57305289,22.49749094,0,51.93805065,40.05138621,12.52191355,-0.671512669,26.17902562,44.9746837,26,3,8,0,1,1,1,2,3,4,3,8,2,0,1,1,4
MTA0ST2022-052-003,351.366,351.1,0.1488,351.4,2,8,102.2,0.1034,3,351.366,351.1331394,0.702880651,334.23,0.5738,97.5429,0.222222222,132,0.325796621,-0.367961701,102.16,1,1.481904019,1051.371894,-3.42,1148339.136,6.471852783,147.6522189,5.693927995,19.55703141,22.49749094,0,51.93805065,52.18412035,12.49838831,-0.676611935,26.17902562,25.91821236,26,2,8,0,1,1,1,2,3,5,2,8,2,0,1,1,4
MTA0ST2022-052-004,373.8,373.1,0.9133,373.8,3,8,105.1,0.1034,3,373.8,373.0941671,0.626463683,357.672,1.1603,99.1086,0.235294118,134,0.325796621,-0.366758654,105.06,1.038461538,1.510597773,1063.211682,-3,1274973.037,6.378698225,151.9449975,5.693927995,14.57305289,34.09843083,0,51.93805065,40.05138621,12.50867195,-0.688821362,31.20165894,19.85184529,26,3,8,0,1,1,1,2,3,4,3,9,2,0,1,1,4
MTA0ST2022-052-005,365.393,365.1,0.5059,365.4,2,8,102.2,0.1,3,365.393,365.1487895,0.701955306,346.241,0.88222,102.2799,0.263157895,138,0.325796621,-0.367953727,102.16,1.074074074,1.510823704,1097.633558,-3.42,1657263.314,6.712359967,154.017161,5.693927995,19.55703141,22.49749094,0,51.93805065,46.11775328,12.55250354,-0.676171929,26.17902562,31.98457943,27,2,8,0,1,1,1,2,3,5,2,8,2,0,1,1,4
MTA0ST2022-052-006,367.409,367.2,0.4872,367.4,2,8,94.2,0.1,3,367.409,367.1644395,0.701361709,346.241,0.82572,103.4559,0.315789474,140,0.325796621,-0.366031006,94.2,1.037037037,1.561224783,1103.938014,-3.29,1735370.537,6.458543312,154.581587,5.693927995,14.57305289,22.49749094,7.047671983,51.52117177,39.92090971,12.61114836,-0.670494313,26.17902562,45.53910974,27,2,8,0,1,1,1,2,3,5,2,8,2,0,1,1,4
MTA0ST2022-052-007,354.366,354.1,0.833,354.4,2,8,102.4,0.1034,3,354.366,354.1328051,0.716890638,336.222,1.08022,96.7509,0.277777778,134,0.325796621,-0.464069674,102.41,1.076923077,1.499973286,1058.004428,-3.29,1234783.86,6.214034765,147.5918423,11.27694814,14.57305289,22.56381036,0,46.95407213,44.53485657,12.51364908,-0.677429829,26.17902562,27.00060091,26,2,8,0,1,1,1,2,3,5,2,8,2,0,1,1,4
MTA0ST2022-052-008,368.397,368.2,0.1189,368.4,2,9,107.1,0.1,3,368.397,368.1596885,0.672941357,348.237,0.22072,101.2509,0.333333333,140,0.325796621,-0.367917873,107.09,1.074074074,1.499993716,1105.689853,-3.36,1676557.849,6.419238871,153.7696886,5.693927995,19.25485582,22.49749094,7.047671983,56.73455687,33.85454264,12.54246545,-0.676611935,26.17902562,38.16564979,27,2,9,0,1,1,1,2,3,6,2,9,2,0,1,1,4
MTA0ST2022-052-009,344.371,344.1,0.2364,344.4,3,8,109.5,0.1111,3,344.371,344.1484551,0.728122919,324.211,0.34804,93.3807,0.352941176,132,0.325796621,-0.505489058,109.5,1.08,1.735552268,894.7255826,-3.03,404363.6954,6.463588277,143.2750243,11.44343983,14.57305289,11.594566,0,52.06059952,27.78817557,12.44816225,-0.699501048,26.17902562,4.983978521,25,3,8,0,1,1,1,1,2,5,3,8,2,0,1,1,3
MTA0ST2022-052-010,356.382,356.1,0.537,356.4,2,8,98.5,0.1034,3,356.382,356.1484551,0.809018927,336.222,0.349,96.0359,0.388888889,136,0.325796621,-0.490087789,98.5,1.115384615,1.442375674,927.8988339,-3.03,1139330.435,6.361596307,148.9534468,17.54740622,14.57305289,11.594566,0,53.05803851,33.85454264,12.50476572,-0.67215352,26.17902562,27.85797104,26,2,8,0,2,2,1,1,2,5,2,8,2,0,1,1,4
MTA0ST2022-052-011,344.371,344.1,0.2579,344.4,2,8,98.5,0.1481,4,344.371,344.1484551,0.836739242,324.211,0.34262,93.5309,0.352941176,132,0.325796621,-0.496486666,98.5,1.08,1.688312361,865.7562397,-3.03,455344.0726,6.838538489,143.5943358,11.44343983,14.57305289,11.594566,0,54.06386967,33.85454264,12.45293377,-0.677598129,26.17902562,20.93423384,25,2,8,0,1,1,1,1,2,5,2,8,3,0,1,1,3
MTA0ST2022-052-012,356.382,356.1,0.4303,356.4,3,8,109.5,0.1034,3,356.382,356.1484551,0.713119588,336.222,0.2199,95.9317,0.388888889,136,0.325796621,-0.507662766,109.5,1,1.496393032,941.6368787,-3.03,1279176.642,6.361596307,148.6341353,11.44343983,14.57305289,11.594566,0,52.06059952,27.78817557,12.53065995,-0.681349974,31.92853746,14.86786677,26,3,8,1,1,2,1,1,2,5,3,8,2,0,1,1,4
MTA0ST2022-052-013,365.393,365.1,0.506,365.4,2,8,102.2,0.1,3,365.393,365.1487895,0.701955306,346.241,0.88222,102.2799,0.263157895,138,0.325796621,-0.366220584,102.16,1.074074074,1.543015387,1097.633558,-3.42,1707643.703,6.712359967,154.017161,5.693927995,19.55703141,22.49749094,0,51.93805065,46.11775328,12.5765216,-0.67899486,26.17902562,44.9746837,27,2,8,0,1,1,1,2,3,5,2,8,2,0,1,1,4
MTA0ST2022-052-014,374.784,374.1,0.9686,374.8,2,8,102.4,0.1034,3,374.784,374.0781826,0.705973064,359.664,1.4252,97.0239,0.235294118,134,0.325796621,-0.462774031,102.41,1.076923077,1.499973286,1063.57621,-3,1234783.86,6.378698225,151.5301664,5.693927995,14.57305289,34.16475025,0,46.95407213,44.53485657,12.49253797,-0.692090323,36.78467908,9.883888252,26,2,8,0,1,1,1,2,3,5,2,9,2,0,1,1,4
